"ID_number","Diameter_in","Height_ft","Ht2LC_ft"
5979,8.3,60.2,30.1
5980,5.7,41.6,20.8
5981,1.2,9.6,4.8
5982,5,38.2,19.1
5983,0.8,7,3.5
5984,2.8,21.1,10.55
5985,10.7,72.5,36.25
5986,10.3,72.1,36.05
5987,0.9,6.4,3.2
5988,5.2,39.4,19.7
5989,11.5,77.3,38.65
5990,3.2,22.5,11.25
5991,15.7,96.8,48.4
5992,8.7,61.3,30.65
5993,2.3,20.1,10.05
5994,2.1,16.2,8.1
5995,1.6,10.5,5.25
5996,2.9,22.4,11.2
5997,2.6,22,11
5998,0.9,6.9,3.45
5999,5.4,40,20
6000,10.4,70.4,35.2
6001,2.3,17.8,8.9
6002,3.6,28.3,14.15
6003,3.2,24.6,12.3
6004,1.5,11.1,5.55
6005,2.9,22.2,11.1
6006,1.6,13.1,6.55
6007,6.9,51,25.5
6008,14.2,92.3,46.15
6009,3.1,24.6,12.3
6010,8.3,58,29
6011,3.6,28.1,14.05
6012,4.5,35.5,17.75
6013,1.2,11.3,5.65
6014,8.6,60.9,30.45
6015,0.3,6,3
6016,7.5,53.6,26.8
6017,2.6,20,10
6018,14.5,91.3,45.65
6019,1.4,12.5,6.25
6020,8,56.9,28.45
6021,2.6,18.1,9.05
6022,6.5,46.7,23.35
6023,1.6,12.4,6.2
6024,2.8,20.9,10.45
6025,12.2,81,40.5
6026,2.7,21.5,10.75
6027,6.7,49.5,24.75
6028,4,30,15
6029,0.3,5.5,2.75
6030,5.4,40,20
6031,9.4,67.3,33.65
6032,2,14.5,7.25
6033,8.8,62.6,31.3
6034,12.1,81.2,40.6
6035,2.5,19.9,9.95
6036,1,8,4
6037,3.8,32.1,16.05
6038,0.2,4.6,2.3
6039,3,25.6,12.8
6040,1,8.7,4.35
6041,1.8,13.3,6.65
6042,2,15.4,7.7
6043,10.5,71.7,35.85
6044,5,39.3,19.65
6045,2.1,18.1,9.05
6046,17.3,104.8,52.4
6047,6.1,46.2,23.1
6048,5.7,43.5,21.75
6049,6.7,47.8,23.9
6050,0.2,4,2
6051,2.1,15,7.5
6052,2.2,17,8.5
6053,3.1,23.8,11.9
6054,7.9,56.9,28.45
6055,0.7,6.9,3.45
6056,0.6,7,3.5
6057,1.5,10.8,5.4
6058,2.9,23.7,11.85
6059,0.3,4.7,2.35
6060,13.1,86.2,43.1
6061,0,3.8,1.9
6062,2.6,20.4,10.2
6063,5.3,39.7,19.85
6064,1.6,13.3,6.65
6065,0.8,7.9,3.95
6066,4.3,32.9,16.45
6067,4.4,34.3,17.15
6068,4.9,37.9,18.95
6069,4.4,33.2,16.6
6070,0.8,8.3,4.15
6071,6.3,46.4,23.2
6072,5.1,38.4,19.2
6073,1,7,3.5
6074,6.8,49.1,24.55
6075,4.1,30.3,15.15
6076,8.9,62.1,31.05
6077,3.2,25.1,12.55
6078,2.2,17.4,8.7
6079,0.5,4.5,2.25
6080,0.1,5.6,2.8
6081,1.7,11.2,5.6
6082,1.6,13.7,6.85
6083,7.7,57.1,28.55
6084,0.6,5.9,2.95
6085,3.7,28.5,14.25
6086,8.9,61.9,30.95
6087,0.3,4.4,2.2
6088,5,36.5,18.25
6089,0.6,5.4,2.7
6090,2,16.5,8.25
6091,1.2,11,5.5
6092,2.1,18,9
6093,5.8,44.9,22.45
6094,8.9,62.9,31.45
6095,6.2,46.8,23.4
6096,12.7,81.2,40.6
6097,2.1,14.7,7.35
6098,3.6,28,14
6099,0.4,3.7,1.85
6100,0.6,6.4,3.2
6101,0.1,3.8,1.9
6102,9.6,68.4,34.2
6103,0.4,4.4,2.2
6104,1.4,13.3,6.65
6105,4.9,36.1,18.05
6106,0.6,7.4,3.7
6107,1,9.2,4.6
6108,1.4,11.6,5.8
6109,3.2,24.2,12.1
6110,0.8,4.8,2.4
6111,16.4,101.1,50.55
6112,5.3,39.7,19.85
6113,2.2,15.1,7.55
6114,10.3,71.6,35.8
6115,2.1,15.5,7.75
6116,8.7,59.3,29.65
6117,7.7,56,28
6118,12.3,81.7,40.85
6119,2.1,18.5,9.25
6120,8.4,60.4,30.2
6121,1.3,10.9,5.45
6122,2.9,22.2,11.1
6123,3.1,23.8,11.9
6124,2.6,19.8,9.9
6125,12.9,82.7,41.35
6126,8.4,60.2,30.1
6127,4.1,30.7,15.35
6128,3.3,26.8,13.4
6129,5,37.4,18.7
6130,0.5,7.1,3.55
6131,1.1,8.9,4.45
6132,6.3,45.8,22.9
6133,5.9,44.4,22.2
6134,2.2,17.4,8.7
6135,0.9,8,4
6136,0.3,4.9,2.45
6137,2.8,21.8,10.9
6138,6.1,45.4,22.7
6139,5.1,37.2,18.6
6140,2.3,15.3,7.65
6141,3.7,28.5,14.25
6142,5.5,40.4,20.2
6143,2.8,21.8,10.9
6144,3.1,22.8,11.4
6145,8.1,57.8,28.9
6146,2.1,15,7.5
6147,8.9,64.2,32.1
6148,1,7.3,3.65
6149,16.8,100.6,50.3
6150,5.8,42.7,21.35
6151,3.8,31.7,15.85
6152,2.6,22.6,11.3
6153,5.6,41.8,20.9
6154,1.6,12.4,6.2
6155,3.1,23.4,11.7
6156,0.8,6.9,3.45
6157,10.2,69.6,34.8
6158,9,62.8,31.4
6159,4.2,32.6,16.3
6160,4.1,31.2,15.6
6161,8.5,61,30.5
6162,0.6,5.3,2.65
6163,1.2,10,5
6164,0.4,5.5,2.75
6165,2.3,16.8,8.4
6166,0.2,4.3,2.15
6167,14,91.6,45.8
6168,1,8.4,4.2
6169,5.3,40.9,20.45
6170,2.8,22.4,11.2
6171,2,14.6,7.3
6172,0.7,5.5,2.75
6173,5.1,39.6,19.8
6174,1.7,14.4,7.2
6175,0.2,4.6,2.3
6176,3.5,27.7,13.85
6177,7.3,53,26.5
6178,8.8,60,30
6179,0.6,4.9,2.45
6180,0.9,7,3.5
6181,6.7,49.4,24.7
6182,3.9,29.1,14.55
6183,0.9,8.6,4.3
6184,1.7,13.4,6.7
6185,1.5,12.8,6.4
6186,0.5,5.5,2.75
6187,5.5,40.8,20.4
6188,5.9,45.1,22.55
6189,1,7.3,3.65
6190,6.7,49.3,24.65
6191,3.3,27.1,13.55
6192,1.7,13.9,6.95
6193,5.4,40.8,20.4
6194,1.3,10.7,5.35
6195,0.9,8.4,4.2
6196,2.1,16.5,8.25
6197,2.6,19.8,9.9
6198,6,44.2,22.1
6199,9.5,65.8,32.9
6200,4.5,33.4,16.7
6201,0.2,5.9,2.95
6202,0.8,6.3,3.15
6203,3.7,27.2,13.6
6204,4.7,35.8,17.9
6205,8.4,60,30
6206,9.4,64.1,32.05
6207,3.8,29.4,14.7
6208,2.4,19.5,9.75
6209,2.7,21.1,10.55
6210,2.9,23.1,11.55
6211,16.7,102.7,51.35
6212,5.8,44.8,22.4
6213,13.4,86.6,43.3
6214,0.6,5.4,2.7
6215,9.4,65.4,32.7
6216,6.7,50,25
6217,3.2,25.4,12.7
6218,7.4,52.7,26.35
6219,1.1,8.1,4.05
6220,4.2,30.7,15.35
6221,0.9,6.8,3.4
6222,5.5,40.4,20.2
6223,5.1,37.4,18.7
6224,2.5,18.2,9.1
6225,3.8,30.4,15.2
6226,2.8,22.9,11.45
6227,14.2,91.7,45.85
6228,0.2,2.8,1.4
6229,3.5,29.9,14.95
6230,0.2,4.1,2.05
6231,1.1,10.2,5.1
6232,14,89.8,44.9
6233,0.7,4.5,2.25
6234,6.4,45.6,22.8
6235,14.4,90.6,45.3
6236,0.7,6.2,3.1
6237,1.1,9.6,4.8
6238,8.5,59.9,29.95
6239,1.9,12.8,6.4
6240,1.2,9.3,4.65
6241,4.5,34.1,17.05
6242,1.5,12.6,6.3
6243,2.3,18.4,9.2
6244,1,8.2,4.1
6245,5.4,41.5,20.75
6246,0.5,4.3,2.15
6247,1.6,13.8,6.9
6248,4.5,35.7,17.85
6249,0.9,5.8,2.9
6250,5.6,41.9,20.95
6251,4.6,33.6,16.8
6252,0.4,4.7,2.35
6253,3.3,24.9,12.45
6254,0.2,4.7,2.35
6255,5.7,42.4,21.2
6256,1.1,8.6,4.3
6257,3.6,27.9,13.95
6258,2.6,21.1,10.55
6259,2.4,18.6,9.3
6260,1.5,12.8,6.4
6261,7,50.4,25.2
6262,1.1,9.2,4.6
6263,0.2,3.7,1.85
6264,3,23.6,11.8
6265,0.4,6.7,3.35
6266,6.6,47.9,23.95
6267,4.2,33.2,16.6
6268,5.7,41,20.5
6269,0.2,5.6,2.8
6270,5.2,38.8,19.4
6271,0.6,5.9,2.95
6272,2,14.9,7.45
6273,0.4,5.2,2.6
6274,3.3,25.2,12.6
6275,4.7,36.4,18.2
6276,1.7,14.3,7.15
6277,2.9,23.6,11.8
6278,5,36.8,18.4
6279,0.1,5.5,2.75
6280,8.3,61.8,30.9
6281,0.6,8,4
6282,7,51.1,25.55
6283,2,16.4,8.2
6284,12.5,83.9,41.95
6285,3.9,28.9,14.45
6286,4.2,32.5,16.25
6287,0.3,3.8,1.9
6288,3.6,28,14
6289,3.1,24.8,12.4
6290,3.1,23.9,11.95
6291,0,3.6,1.8
6292,0.1,4.4,2.2
6293,3.7,27.9,13.95
6294,5,38.5,19.25
6295,4,29.6,14.8
6296,0.1,5.5,2.75
6297,3.2,23.5,11.75
6298,10.6,72.5,36.25
6299,1.5,13.5,6.75
6300,5.3,39.9,19.95
6301,1.2,9.1,4.55
6302,0.2,4.3,2.15
6303,11.5,77.2,38.6
6304,4.9,37.9,18.95
6305,2.9,24.3,12.15
6306,2,14.9,7.45
6307,18.9,112.4,56.2
6308,6.7,51.9,25.95
6309,10.5,73.4,36.7
6310,5.7,40.6,20.3
6311,3.4,25,12.5
6312,15,95.2,47.6
6313,3.2,26.7,13.35
6314,0.2,3.6,1.8
6315,8.7,62.9,31.45
6316,7.5,55,27.5
6317,5.4,40.4,20.2
6318,5.4,40.6,20.3
6319,2.3,19,9.5
6320,1.3,10.9,5.45
6321,25.8,139,69.5
6322,6.7,48.5,24.25
6323,2.2,16.2,8.1
6324,4.3,33.8,16.9
6325,1.6,11.6,5.8
6326,2.7,20,10
6327,1,7.1,3.55
6328,2,14.3,7.15
6329,5.5,41.3,20.65
6330,0.1,3.1,1.55
6331,8.5,59.8,29.9
6332,1.9,14.9,7.45
6333,0.2,4.8,2.4
6334,7.4,54.4,27.2
6335,5.9,43.2,21.6
6336,1,11.3,5.65
6337,6.1,45.8,22.9
6338,2,15.2,7.6
6339,4.5,34,17
6340,7.5,54.9,27.45
6341,1.7,13.2,6.6
6342,9.4,64.9,32.45
6343,1.1,9,4.5
6344,1.4,11.9,5.95
6345,1.6,14.1,7.05
6346,0.4,4.8,2.4
6347,11.3,77.9,38.95
6348,3.6,27.9,13.95
6349,0.8,6.6,3.3
6350,0.8,5.5,2.75
6351,2,14,7
6352,10,69.5,34.75
6353,3.2,25.6,12.8
6354,1.1,10.1,5.05
6355,4.9,35.3,17.65
6356,8.8,61.3,30.65
6357,0.4,4.9,2.45
6358,12.3,81.6,40.8
6359,1.4,10.8,5.4
6360,4.9,37.8,18.9
6361,4.1,33.2,16.6
6362,3,24.6,12.3
6363,18.4,108.1,54.05
6364,3.5,26.8,13.4
6365,4.7,34.5,17.25
6366,5.8,43.2,21.6
6367,7.6,57.3,28.65
6368,0.2,3.6,1.8
6369,2.1,15.9,7.95
6370,12.6,82.9,41.45
6371,0.6,6.8,3.4
6372,3.8,30.9,15.45
6373,1.2,7.8,3.9
6374,1,10,5
6375,3.5,26.8,13.4
6376,13.5,88,44
6377,11.4,77.3,38.65
6378,0.4,4.7,2.35
6379,11.7,78.1,39.05
6380,8.1,58,29
6381,5.7,43.1,21.55
6382,14.5,91.1,45.55
6383,1,8.2,4.1
6384,1,7.7,3.85
6385,16,99.6,49.8
6386,0.5,5.8,2.9
6387,6.3,46.6,23.3
6388,2.4,17.8,8.9
6389,6.4,45.9,22.95
6390,4.6,34.7,17.35
6391,25.1,133.5,66.75
6392,3.5,24.4,12.2
6393,2.9,22.7,11.35
6394,14.5,92.7,46.35
6395,4,29.7,14.85
6396,16.9,103.3,51.65
6397,1.9,14.2,7.1
6398,9,63.6,31.8
6399,5.3,39.2,19.6
6400,10.8,75,37.5
6401,2,13.7,6.85
6402,1.9,15.7,7.85
6403,1.1,9.1,4.55
6404,5.7,42.8,21.4
6405,0.4,3.6,1.8
6406,5.5,41.2,20.6
6407,2.6,19.2,9.6
6408,2.8,21.9,10.95
6409,5.9,45.6,22.8
6410,11.5,76.8,38.4
6411,0.2,4.5,2.25
6412,10.2,71.6,35.8
6413,6.4,47,23.5
6414,3.3,26.5,13.25
6415,5.1,39,19.5
6416,4.2,31.5,15.75
6417,1.9,15,7.5
6418,5.9,45.1,22.55
6419,2.2,17.5,8.75
6420,2.8,20.6,10.3
6421,0.7,6.3,3.15
6422,19.8,114.8,57.4
6423,0.6,6.2,3.1
6424,3.7,27.2,13.6
6425,0.9,9.2,4.6
6426,5.5,40.9,20.45
6427,5,36.9,18.45
6428,9.3,65.2,32.6
6429,9.2,64.7,32.35
6430,13.1,84.4,42.2
6431,0.7,5.9,2.95
6432,9.4,66.7,33.35
6433,7.1,52.5,26.25
6434,1.7,14.8,7.4
6435,14.9,93.4,46.7
6436,1.3,10.4,5.2
6437,2,16.3,8.15
6438,3.8,28.8,14.4
6439,3,22.7,11.35
6440,2.3,18.2,9.1
6441,6,45.4,22.7
6442,1,7.8,3.9
6443,0.5,5.7,2.85
6444,5.9,43.1,21.55
6445,3.6,26.1,13.05
6446,0.7,7.7,3.85
6447,0.1,5.7,2.85
6448,1.5,11.9,5.95
6449,1.1,12.1,6.05
6450,17.4,104.2,52.1
6451,6.2,45.5,22.75
6452,1,6.9,3.45
6453,4,31.7,15.85
6454,1.5,10.4,5.2
6455,4.2,33,16.5
6456,2.1,14.2,7.1
6457,2.2,18.5,9.25
6458,0.7,6,3
6459,3.4,26.7,13.35
6460,5.8,44.3,22.15
6461,0.3,6.4,3.2
6462,0.4,4.8,2.4
6463,1.8,16.7,8.35
6464,5.5,40.9,20.45
6465,1.2,10.7,5.35
6466,6.1,46.5,23.25
6467,0.2,4.3,2.15
6468,1.2,9.8,4.9
6469,1.2,9.9,4.95
6470,1.7,13.6,6.8
6471,6.1,44.3,22.15
6472,0.2,5.3,2.65
6473,1.3,11.9,5.95
6474,5.6,41.4,20.7
6475,7.2,52,26
6476,2.7,21.4,10.7
6477,2.8,20.7,10.35
6478,4,31.4,15.7
6479,2.4,18.3,9.15
6480,1.8,13.4,6.7
6481,1.3,11.9,5.95
6482,3.4,27.2,13.6
6483,5.8,45.2,22.6
6484,3.5,28,14
6485,9.7,66.8,33.4
6486,9.5,67.1,33.55
6487,1.6,13.9,6.95
6488,1.8,12.8,6.4
6489,1.7,12.8,6.4
6490,4.6,35.3,17.65
6491,1.6,13.2,6.6
6492,1.9,15.4,7.7
6493,1.3,9.3,4.65
6494,0.7,6.2,3.1
6495,18.7,112.2,56.1
6496,10.2,70.6,35.3
6497,3.3,25,12.5
6498,9.9,68.6,34.3
6499,1,6.9,3.45
6500,4.4,32.4,16.2
6501,4.3,32.7,16.35
6502,0.5,3.5,1.75
6503,1.3,11.6,5.8
6504,7.5,55.5,27.75
6505,3.7,27.5,13.75
6506,15.9,98,49
6507,1.7,11.2,5.6
6508,0.1,3.7,1.85
6509,6.4,45.9,22.95
6510,0.9,7.6,3.8
6511,8.2,57.1,28.55
6512,2.3,16.5,8.25
6513,2.6,19.9,9.95
6514,16.9,104.5,52.25
6515,3.6,27.8,13.9
6516,0.2,3.3,1.65
6517,5.5,42.3,21.15
6518,0.7,6.4,3.2
6519,0.8,6.7,3.35
6520,3.9,29.6,14.8
6521,7,50.9,25.45
6522,4.7,34.2,17.1
6523,1.6,12.2,6.1
6524,9.6,67.5,33.75
6525,1.4,10.8,5.4
6526,11.9,81.6,40.8
6527,4.4,32.6,16.3
6528,1.4,13.1,6.55
6529,6.5,45.8,22.9
6530,10.4,72.3,36.15
6531,4.8,36.1,18.05
6532,2.8,21.5,10.75
6533,4.1,31.9,15.95
6534,2.8,23.1,11.55
6535,3.5,27.2,13.6
6536,2,15.3,7.65
6537,3,20.2,10.1
6538,8.5,59.2,29.6
6539,3.2,25.2,12.6
6540,3.7,29.6,14.8
6541,0.3,5.2,2.6
6542,8.7,62.4,31.2
6543,9.5,66.2,33.1
6544,7.7,53.5,26.75
6545,4,30.8,15.4
6546,0.7,6.8,3.4
6547,2,15.6,7.8
6548,13.2,86.5,43.25
6549,19.3,114.6,57.3
6550,0.8,7.6,3.8
6551,12.2,80.7,40.35
6552,0.4,4.6,2.3
6553,9.1,63.2,31.6
6554,7.4,54.1,27.05
6555,7.8,56.2,28.1
6556,0.8,8.8,4.4
6557,15.9,97.7,48.85
6558,4.4,34.2,17.1
6559,0.7,6.2,3.1
6560,15.4,96.6,48.3
6561,9.2,65.7,32.85
6562,3.1,23.5,11.75
6563,1.1,8.7,4.35
6564,0.1,5,2.5
6565,3.1,23.8,11.9
6566,1,7.8,3.9
6567,0.4,4.8,2.4
6568,0,4.9,2.45
6569,5.5,40.8,20.4
6570,9.3,66.3,33.15
6571,26.6,140.6,70.3
6572,0.7,5.9,2.95
6573,2.2,18.2,9.1
6574,12.2,80.5,40.25
6575,4.1,32.4,16.2
6576,1,7.6,3.8
6577,14,90.4,45.2
6578,2.6,19.2,9.6
6579,21.6,123.6,61.8
6580,5.3,40.2,20.1
6581,2.5,19.3,9.65
6582,0.5,5.5,2.75
6583,1,8.2,4.1
6584,0.5,5,2.5
6585,8.5,61.8,30.9
6586,1.7,13.2,6.6
6587,13.5,88.8,44.4
6588,4.8,37.5,18.75
6589,3,24.5,12.25
6590,2.7,20.7,10.35
6591,5.2,39.3,19.65
6592,7.1,52.6,26.3
6593,0.9,8.9,4.45
6594,5,36.9,18.45
6595,0.4,4.9,2.45
6596,9.9,68.9,34.45
6597,8.8,63.1,31.55
6598,6.7,48.9,24.45
6599,15.9,97.8,48.9
6600,6.2,46.4,23.2
6601,3.6,28.7,14.35
6602,6.2,46.5,23.25
6603,6.4,46.5,23.25
6604,0.7,5.7,2.85
6605,1.9,13.6,6.8
6606,12.3,81,40.5
6607,8.5,61.2,30.6
6608,7.4,54.6,27.3
6609,1,6.8,3.4
6610,4.9,36.8,18.4
6611,0.5,5.4,2.7
6612,1.5,11.1,5.55
6613,2.9,20.8,10.4
6614,0.2,4.6,2.3
6615,2.6,20.3,10.15
6616,2.7,20.3,10.15
6617,0.5,5.1,2.55
6618,0.5,6.3,3.15
6619,1.6,12.3,6.15
6620,0.7,5.4,2.7
6621,3.5,27.2,13.6
6622,0.4,5.7,2.85
6623,21,119.5,59.75
6624,6.2,45.4,22.7
6625,5.8,44.2,22.1
6626,0.8,5.9,2.95
6627,1.7,13.4,6.7
6628,3.3,24,12
6629,13.9,88.4,44.2
6630,1.2,9,4.5
6631,0.8,7.6,3.8
6632,3.3,25.3,12.65
6633,0.1,4.4,2.2
6634,7.7,55.5,27.75
6635,2.3,16.8,8.4
6636,2.1,16.6,8.3
6637,3.2,24.2,12.1
6638,0.7,7.1,3.55
6639,14.8,94,47
6640,2.2,17.7,8.85
6641,3.8,29.2,14.6
6642,9.2,64.3,32.15
6643,12.9,85.3,42.65
6644,2.1,17.2,8.6
6645,6.2,46.4,23.2
6646,6.4,49.6,24.8
6647,2.2,16.6,8.3
6648,14.7,94,47
6649,2.2,18.6,9.3
6650,1.6,13.6,6.8
6651,10.5,73.1,36.55
6652,3.9,30.4,15.2
6653,6.6,49,24.5
6654,2.7,20.4,10.2
6655,4.7,35.9,17.95
6656,0.6,6.8,3.4
6657,3.4,26.9,13.45
6658,1.8,14.7,7.35
6659,3.6,28.4,14.2
6660,4.5,35,17.5
6661,7,50.1,25.05
6662,4.7,37.2,18.6
6663,6.2,46.1,23.05
6664,6.7,49.4,24.7
6665,1.3,9.4,4.7
6666,2.6,19.6,9.8
6667,1.5,10.6,5.3
6668,8.1,58.4,29.2
6669,1.8,14.9,7.45
6670,1.6,11.3,5.65
6671,24.1,130.7,65.35
6672,3.7,28.6,14.3
6673,0.2,4,2
6674,3.6,28.2,14.1
6675,6.2,46.2,23.1
6676,0.2,4.2,2.1
6677,7.8,56.7,28.35
6678,5,38.1,19.05
6679,5.4,41.3,20.65
6680,5.8,42.4,21.2
6681,3.6,27.4,13.7
6682,1.9,14.4,7.2
6683,0.5,4.6,2.3
6684,12.7,83.4,41.7
6685,6.5,48.9,24.45
6686,5.4,39.4,19.7
6687,3.9,31.4,15.7
6688,8.3,57.8,28.9
6689,8.6,60.9,30.45
6690,2.3,18.1,9.05
6691,1.3,12.8,6.4
6692,8.4,60.9,30.45
6693,11.7,78.7,39.35
6694,1.6,12.2,6.1
6695,6.5,47.6,23.8
6696,5.9,44.6,22.3
6697,0.3,5.2,2.6
6698,3.1,25.5,12.75
6699,1.1,8.8,4.4
6700,6.9,50.6,25.3
6701,1.5,11.7,5.85
6702,2.2,16.5,8.25
6703,10.1,69.5,34.75
6704,4.8,38,19
6705,5.3,42.5,21.25
6706,8.3,60,30
6707,12.4,83.2,41.6
6708,5.9,42.7,21.35
6709,0.9,9.1,4.55
6710,17.8,107.6,53.8
6711,3.4,26.6,13.3
6712,0.7,6.6,3.3
6713,3.5,26.1,13.05
6714,1.2,8.2,4.1
6715,4.4,35,17.5
6716,12.6,82.2,41.1
6717,3.9,30.6,15.3
6718,4.1,30.8,15.4
6719,0.3,4.4,2.2
6720,18,107,53.5
6721,12.3,83.4,41.7
6722,4.2,33.5,16.75
6723,0.1,5.1,2.55
6724,8.4,60.2,30.1
6725,5.1,37.5,18.75
6726,6.8,50.2,25.1
6727,3.9,29.4,14.7
6728,6.4,44.1,22.05
6729,1.1,10.1,5.05
6730,0.4,5.1,2.55
6731,1.4,10.5,5.25
6732,6.5,48.5,24.25
6733,14.6,92.1,46.05
6734,2.2,17.6,8.8
6735,0.9,8.3,4.15
6736,5.8,42.8,21.4
6737,10.6,71.3,35.65
6738,14.4,91.4,45.7
6739,1,9.1,4.55
6740,0.2,3.5,1.75
6741,1.9,14.6,7.3
6742,0.5,6,3
6743,0.2,4.3,2.15
6744,0.7,4.4,2.2
6745,1.9,14.5,7.25
6746,4,32.3,16.15
6747,0.3,6.2,3.1
6748,0.7,7.9,3.95
6749,0.9,9.6,4.8
6750,5.9,44.7,22.35
6751,0.9,7.4,3.7
6752,13.1,84.3,42.15
6753,9.6,69.6,34.8
6754,0.7,6.7,3.35
6755,2,15.4,7.7
6756,6.3,45.8,22.9
6757,7.8,56.2,28.1
6758,0.7,7,3.5
6759,4.8,37.2,18.6
6760,3.3,24.7,12.35
6761,6.6,48,24
6762,4.5,33.6,16.8
6763,5.4,42.1,21.05
6764,2.2,16.2,8.1
6765,6.3,46.6,23.3
6766,7,50.8,25.4
6767,3.4,25.8,12.9
6768,18,109,54.5
6769,1.3,9.5,4.75
6770,0.6,7.4,3.7
6771,0.6,4.6,2.3
6772,1.5,15,7.5
6773,8,55,27.5
6774,1.2,10.9,5.45
6775,3.4,26.5,13.25
6776,1,8.9,4.45
6777,3.6,27.8,13.9
6778,6.8,49.9,24.95
6779,5.7,42.1,21.05
6780,0.1,5.4,2.7
6781,1.9,15.9,7.95
6782,2.8,21,10.5
6783,0.3,4.4,2.2
6784,0.2,4.3,2.15
6785,1.4,10.4,5.2
6786,2.2,16,8
6787,10.7,73.2,36.6
6788,6.4,46.2,23.1
6789,13.2,85.8,42.9
6790,9.8,67.1,33.55
6791,4.9,36.1,18.05
6792,2.1,15.6,7.8
6793,2.2,18.7,9.35
6794,0.3,3.2,1.6
6795,1,8.1,4.05
6796,1.5,10.4,5.2
6797,17.9,108.1,54.05
6798,1.1,8.5,4.25
6799,3.6,28.2,14.1
6800,0.3,5,2.5
6801,1.8,14.5,7.25
6802,1.1,8.4,4.2
6803,0.3,3.6,1.8
6804,6.5,49.5,24.75
6805,8.1,57.1,28.55
6806,4,30.2,15.1
6807,4.8,36.7,18.35
6808,0.5,5.2,2.6
6809,7.1,54,27
6810,17.4,106.4,53.2
6811,10.3,71,35.5
6812,3.7,28.1,14.05
6813,0.6,5.4,2.7
6814,25.5,134.3,67.15
6815,6.2,46.6,23.3
6816,3.9,29.4,14.7
6817,6.3,45.7,22.85
6818,4.7,34.7,17.35
6819,0.4,4.9,2.45
6820,2.6,19,9.5
6821,3.2,24.3,12.15
6822,1.4,11.5,5.75
6823,10.7,73.6,36.8
6824,1,7.2,3.6
6825,8.1,59.7,29.85
6826,3.9,30.6,15.3
6827,0.2,4,2
6828,1.5,11.4,5.7
6829,0.4,4.2,2.1
6830,1.7,13.4,6.7
6831,8.8,62.5,31.25
6832,4.6,36.2,18.1
6833,0.1,5.2,2.6
6834,6.1,46.7,23.35
6835,5.3,38.5,19.25
6836,14.9,93.6,46.8
6837,9.4,66,33
6838,13.2,84.6,42.3
6839,2.1,17.3,8.65
6840,0.4,5.4,2.7
6841,3.6,28.3,14.15
6842,0,4,2
6843,0.8,7.1,3.55
6844,2.2,18.8,9.4
6845,1.7,13.4,6.7
6846,14.9,96.1,48.05
6847,4,30.4,15.2
6848,0.6,7.7,3.85
6849,1.6,12.8,6.4
6850,1.7,13.6,6.8
6851,7.6,56.5,28.25
6852,6.4,47.7,23.85
6853,0.2,4.2,2.1
6854,1.8,13.1,6.55
6855,21.4,123.2,61.6
6856,3.5,27,13.5
6857,0.1,2.7,1.35
6858,0.3,4.6,2.3
6859,3,22.7,11.35
6860,9.8,68.5,34.25
6861,2.7,20.3,10.15
6862,0.6,6.8,3.4
6863,0.8,6.5,3.25
6864,8.1,60.5,30.25
6865,17.1,104.8,52.4
6866,1.5,12.9,6.45
6867,1.3,10.3,5.15
6868,2.7,21,10.5
6869,17.3,104.1,52.05
6870,6.5,49.1,24.55
6871,4.1,30.9,15.45
6872,5.2,40,20
6873,2.8,22.2,11.1
6874,9.6,67.8,33.9
6875,0.8,5.5,2.75
6876,8.2,57.4,28.7
6877,10.4,72.1,36.05
6878,5.2,39.9,19.95
6879,2.8,23.7,11.85
6880,0.9,7,3.5
6881,13.1,84.6,42.3
6882,2.5,19.4,9.7
6883,1.9,15.5,7.75
6884,4.5,33.7,16.85
6885,6.1,44.5,22.25
6886,0.1,5.3,2.65
6887,9.6,65.2,32.6
6888,0.1,5.3,2.65
6889,7.6,56,28
6890,6.6,49.1,24.55
6891,1.7,11.7,5.85
6892,2.6,19.7,9.85
6893,8.5,61,30.5
6894,1.3,9.4,4.7
6895,2.2,17.2,8.6
6896,1.5,13.7,6.85
6897,4.7,36.1,18.05
6898,6.5,48.8,24.4
6899,5.6,41.8,20.9
6900,0.1,5.3,2.65
6901,8.3,59.8,29.9
6902,2.8,22.2,11.1
6903,4.3,34,17
6904,5.2,38.7,19.35
6905,0.1,4.8,2.4
6906,2.5,19,9.5
6907,0.6,7.6,3.8
6908,4,29.7,14.85
6909,2.3,20,10
6910,0.5,7.7,3.85
6911,2.2,18.7,9.35
6912,0.9,7.8,3.9
6913,4.5,35.1,17.55
6914,9.4,66.4,33.2
6915,3,25.5,12.75
6916,0.2,6.3,3.15
6917,4.6,33.2,16.6
6918,3.6,29.9,14.95
6919,2.3,18.4,9.2
6920,2.1,16.4,8.2
6921,5.4,41.6,20.8
6922,0,4.1,2.05
6923,4.6,36.4,18.2
6924,2.7,20.2,10.1
6925,1.8,13,6.5
6926,1.6,12.9,6.45
6927,7,52.5,26.25
6928,1.5,13.2,6.6
6929,23.9,129.4,64.7
6930,7.8,56.3,28.15
6931,8.3,61.8,30.9
6932,0.3,5.4,2.7
6933,13.6,87.8,43.9
6934,9.4,67.2,33.6
6935,8.7,62.8,31.4
6936,10,68.9,34.45
6937,5.4,39.2,19.6
6938,1.6,11.3,5.65
6939,3.2,23.7,11.85
6940,1.3,10.8,5.4
