"ID_number","Diameter_in","Height_ft","Ht2LC_ft"
5991,1,8.2,4.1
5992,3,22.4,11.2
5993,3.7,28.2,14.1
5994,7.6,55,27.5
5995,0.5,6.5,3.25
5996,4.9,36.7,18.35
5997,0.2,4.6,2.3
5998,7.9,58.9,29.45
5999,4.4,32.8,16.4
6000,3,23.9,11.95
6001,3.6,28.7,14.35
6002,2.1,17.2,8.6
6003,5.9,43.2,21.6
6004,10.8,75.1,37.55
6005,2.5,19,9.5
6006,2.2,18.1,9.05
6007,0.4,5.1,2.55
6008,13.9,87.4,43.7
6009,1.1,7.9,3.95
6010,7.8,56.2,28.1
6011,1.4,11.1,5.55
6012,2.8,20.7,10.35
6013,0.5,5.4,2.7
6014,2.3,17.6,8.8
6015,10.1,70.3,35.15
6016,0.2,6,3
6017,3.8,27.6,13.8
6018,2.5,20.4,10.2
6019,10.8,74.5,37.25
6020,12.9,83.3,41.65
6021,14.5,91.9,45.95
6022,14.8,93.4,46.7
6023,10.7,73.1,36.55
6024,0.1,3.1,1.55
6025,0.9,8,4
6026,0.3,4.5,2.25
6027,3.2,24,12
6028,3,21.2,10.6
6029,13.4,85.5,42.75
6030,8.8,62.2,31.1
6031,12.2,82.5,41.25
6032,11.5,78.1,39.05
6033,1.5,11.7,5.85
6034,2.6,22.2,11.1
6035,1.5,12.3,6.15
6036,2.5,18.5,9.25
6037,23.5,129.3,64.65
6038,5.9,43.6,21.8
6039,4.9,37.2,18.6
6040,6.1,45.5,22.75
6041,1.1,9.3,4.65
6042,0.2,5.6,2.8
6043,3.3,26.2,13.1
6044,11.8,78,39
6045,3.6,27.7,13.85
6046,0.8,8.7,4.35
6047,0.1,3,1.5
6048,4.7,35.2,17.6
6049,8.3,58.2,29.1
6050,18.7,110.5,55.25
6051,14.9,94.3,47.15
6052,11,74.3,37.15
6053,2.6,20.5,10.25
6054,7.7,56.8,28.4
6055,2,15.2,7.6
6056,8.9,62.1,31.05
6057,0.4,5.6,2.8
6058,0.3,6,3
6059,12.3,79.3,39.65
6060,0.4,6,3
6061,0.9,9.7,4.85
6062,10.6,72.6,36.3
6063,0,3.6,1.8
6064,0.2,4.7,2.35
6065,2.9,22.3,11.15
6066,7.5,54.2,27.1
6067,0.6,5.4,2.7
6068,5.8,42.7,21.35
6069,1.6,14.8,7.4
6070,2.7,19.1,9.55
6071,0.1,3.9,1.95
6072,11.9,78.7,39.35
6073,7.3,52.2,26.1
6074,0.8,6,3
6075,0.9,7,3.5
6076,5.8,44.6,22.3
6077,0.7,6.8,3.4
6078,9.5,67.7,33.85
6079,12.2,80,40
6080,1.7,11.2,5.6
6081,1.7,14.9,7.45
6082,8.8,62.8,31.4
6083,10.4,71.6,35.8
6084,4.3,34.1,17.05
6085,3,23.1,11.55
6086,11.7,76.9,38.45
6087,5,37.1,18.55
6088,7.9,57.5,28.75
6089,2.1,15.9,7.95
6090,5.4,39.8,19.9
6091,0.9,8.4,4.2
6092,2.4,19,9.5
6093,3.5,26.6,13.3
6094,8.6,63.1,31.55
6095,9.5,65.4,32.7
6096,3.3,26,13
6097,5.9,44.1,22.05
6098,2.3,17.8,8.9
6099,9.9,68.1,34.05
6100,3.3,25.4,12.7
6101,4,31.5,15.75
6102,1.5,13.4,6.7
6103,5.1,39.6,19.8
6104,7.4,54.6,27.3
6105,9.3,65.6,32.8
6106,1.8,13,6.5
6107,0.8,6.6,3.3
6108,3.1,23.2,11.6
6109,4,30.5,15.25
6110,0.2,3.6,1.8
6111,0.6,5.5,2.75
6112,8.2,58.7,29.35
6113,4,32,16
6114,2.3,19.5,9.75
6115,3.4,26,13
6116,1.1,7.9,3.95
6117,4.3,33.5,16.75
6118,8.4,60.9,30.45
6119,2.6,18,9
6120,0.7,6,3
6121,8.4,61.9,30.95
6122,0,4.5,2.25
6123,18.7,112,56
6124,14.8,93.5,46.75
6125,10.3,70.5,35.25
6126,11.4,75.7,37.85
6127,2.5,18.8,9.4
6128,2.5,19.3,9.65
6129,2.8,21.7,10.85
6130,11.4,77,38.5
6131,1.8,15.3,7.65
6132,2,14.4,7.2
6133,4.6,34.3,17.15
6134,3.6,26,13
6135,0.8,7.2,3.6
6136,9.4,66.1,33.05
6137,3.1,24,12
6138,6.5,47.7,23.85
6139,0.9,6,3
6140,4.4,33.2,16.6
6141,0.8,7.7,3.85
6142,1.6,13.1,6.55
6143,11.2,76.1,38.05
6144,13.9,90.1,45.05
6145,2.4,18.6,9.3
6146,5.1,38.8,19.4
6147,5.7,42.8,21.4
6148,0.2,6.8,3.4
6149,6.2,45.9,22.95
6150,5.9,45,22.5
6151,7.6,55.6,27.8
6152,10.3,69.9,34.95
6153,10.2,72.4,36.2
6154,5.8,42.6,21.3
6155,5.4,41.3,20.65
6156,6.6,48.3,24.15
6157,0.1,6,3
6158,2,16.8,8.4
6159,3.1,23.3,11.65
6160,8.9,61.9,30.95
6161,0.9,7.4,3.7
6162,6.1,46.4,23.2
6163,6.6,49.3,24.65
6164,8,57.2,28.6
6165,2,14.9,7.45
6166,2.6,19.6,9.8
6167,1.8,14.7,7.35
6168,5.5,42.6,21.3
6169,4.1,30.6,15.3
6170,1.1,9.4,4.7
6171,4.4,34.3,17.15
6172,2.1,13.9,6.95
6173,0.6,5.9,2.95
6174,11.1,75.5,37.75
6175,8,58,29
6176,0,4.1,2.05
6177,0.3,4.6,2.3
6178,4.6,36,18
6179,4.1,30,15
6180,20.7,120.4,60.2
6181,3,22.8,11.4
6182,0.5,4.2,2.1
6183,14.3,90,45
6184,6.7,49.3,24.65
6185,11.6,79.6,39.8
6186,0.8,8.6,4.3
6187,0.2,5.4,2.7
6188,7.1,51,25.5
6189,7.4,56.5,28.25
6190,2.1,17.4,8.7
6191,0.9,8,4
6192,3.5,27.5,13.75
6193,15.6,96.6,48.3
6194,4,32.8,16.4
6195,1.4,11,5.5
6196,3.7,28.2,14.1
6197,3.9,31.7,15.85
6198,4,30.2,15.1
6199,13.5,89.2,44.6
6200,0.9,8.1,4.05
6201,0.1,3.8,1.9
6202,1.3,11.6,5.8
6203,2.1,16.3,8.15
6204,4.8,37.6,18.8
6205,11.8,80.4,40.2
6206,7.1,51.7,25.85
6207,0.8,4.2,2.1
6208,2.8,21.8,10.9
6209,8.1,58.7,29.35
6210,2.3,18.5,9.25
6211,9.8,67.3,33.65
6212,12.2,80.8,40.4
6213,1.9,14.2,7.1
6214,1.1,11,5.5
6215,2.2,15.6,7.8
6216,12.8,84.5,42.25
6217,6.5,46.8,23.4
6218,2.8,22.5,11.25
6219,1.7,13.5,6.75
6220,4.1,30.4,15.2
6221,0.3,4.8,2.4
6222,0.8,5.8,2.9
6223,1.5,11.1,5.55
6224,3,24.3,12.15
6225,2.7,22.1,11.05
6226,5,37,18.5
6227,7.2,51,25.5
6228,20.1,115.8,57.9
6229,2.7,21.7,10.85
6230,3.5,25.7,12.85
6231,2.6,20.7,10.35
6232,5.7,44.7,22.35
6233,2.6,20.4,10.2
6234,3.3,24.7,12.35
6235,1.8,13.5,6.75
6236,3.9,30.5,15.25
6237,0.3,3.5,1.75
6238,1.8,12.4,6.2
6239,5.7,43.6,21.8
6240,7.7,56.4,28.2
6241,8.4,59.7,29.85
6242,1.9,16.1,8.05
6243,2.8,20,10
6244,0.3,5.4,2.7
6245,5.2,38,19
6246,2,15,7.5
6247,0.1,4.5,2.25
6248,2.7,20.7,10.35
6249,4.3,32.1,16.05
6250,11.7,79.9,39.95
6251,12.3,81.3,40.65
6252,3.7,29.3,14.65
6253,13.2,85.8,42.9
6254,14,89.8,44.9
6255,1.3,11.1,5.55
6256,0.2,3.6,1.8
6257,8.8,62.2,31.1
6258,8,56.4,28.2
6259,1.9,15,7.5
6260,2.1,18.3,9.15
6261,7.8,56.6,28.3
6262,20.9,118.2,59.1
6263,4.7,35.5,17.75
6264,9.2,63.5,31.75
6265,2.4,18.9,9.45
6266,0.9,6.9,3.45
6267,3.1,24.9,12.45
6268,6.4,46.2,23.1
6269,0.6,6.8,3.4
6270,22.8,125.8,62.9
6271,1.4,10,5
6272,0.3,5.3,2.65
6273,2.4,18,9
6274,2.4,19.4,9.7
6275,1.9,15.4,7.7
6276,8.8,61.2,30.6
6277,9.3,65.3,32.65
6278,14.4,90.4,45.2
6279,23.6,128.4,64.2
6280,8.3,60.2,30.1
6281,3.8,28.7,14.35
6282,7.4,53.5,26.75
6283,12.1,80.7,40.35
6284,7.7,54.5,27.25
6285,5.5,40.9,20.45
6286,10.5,70.8,35.4
6287,1.5,11.5,5.75
6288,6.1,45.9,22.95
6289,8.1,58.3,29.15
6290,0.6,6.1,3.05
6291,0.6,7,3.5
6292,14.3,92.3,46.15
6293,4.3,34.2,17.1
6294,6.7,49.8,24.9
6295,6.1,44.4,22.2
6296,0.6,6.2,3.1
6297,0.6,4.7,2.35
6298,10.1,70.6,35.3
6299,7.3,54.2,27.1
6300,1.4,11.5,5.75
6301,1.9,15.4,7.7
6302,6.6,47.3,23.65
6303,0.1,4.7,2.35
6304,9.5,66.6,33.3
6305,5.1,37.5,18.75
6306,1.2,10.7,5.35
6307,7.7,54.6,27.3
6308,13.4,88.1,44.05
6309,27.1,143.1,71.55
6310,18.1,109.1,54.55
6311,1.5,9.6,4.8
6312,0,4.4,2.2
6313,2.2,17,8.5
6314,13.9,88,44
6315,13.7,89.5,44.75
6316,4.2,33.8,16.9
6317,6.2,44.2,22.1
6318,0,6,3
6319,11.5,78.1,39.05
6320,6.8,51.5,25.75
6321,4,29.3,14.65
6322,0.2,3.4,1.7
6323,0.2,4.4,2.2
6324,1.2,10.3,5.15
6325,1,8.1,4.05
6326,9.8,66.9,33.45
6327,1.9,13.9,6.95
6328,4.2,30.7,15.35
6329,0.1,2.6,1.3
6330,9.7,66.8,33.4
6331,12,80.4,40.2
6332,11.8,78.2,39.1
6333,6.3,47.2,23.6
6334,1.4,11.3,5.65
6335,1.3,11.6,5.8
6336,6.9,48.5,24.25
6337,2.6,18.6,9.3
6338,0.2,4.7,2.35
6339,0.1,4.3,2.15
6340,2.6,21.4,10.7
6341,2.8,21.1,10.55
6342,6.1,45.7,22.85
6343,1.1,9.7,4.85
6344,6.7,48.5,24.25
6345,7.3,53.3,26.65
6346,2.4,18.6,9.3
6347,1.6,12,6
6348,0.9,7.8,3.9
6349,3.7,29.2,14.6
6350,8.3,59,29.5
6351,10,67.1,33.55
6352,2.1,16.1,8.05
6353,6.5,47.4,23.7
6354,2.2,18.9,9.45
6355,8.4,58.8,29.4
6356,18.4,108,54
6357,1.5,11,5.5
6358,2,16.7,8.35
6359,0.4,4.7,2.35
6360,4.2,32.8,16.4
6361,6.6,48.2,24.1
6362,1.9,14.5,7.25
6363,11.9,80.1,40.05
6364,5.5,41.4,20.7
6365,1.8,11,5.5
6366,10.3,69.5,34.75
6367,0.7,6.9,3.45
6368,2.4,19,9.5
6369,6.8,50,25
6370,8.7,62.6,31.3
6371,4.4,34.5,17.25
6372,13.9,88.8,44.4
6373,1.2,11.7,5.85
6374,1.3,9.5,4.75
6375,9.2,63,31.5
6376,3.6,26.6,13.3
6377,22.3,123.8,61.9
6378,10.9,73.5,36.75
6379,4.2,32.9,16.45
6380,4.6,34.4,17.2
6381,8.1,56.8,28.4
6382,1.9,14.3,7.15
6383,9.7,68.6,34.3
6384,7,51.5,25.75
6385,3.2,23.9,11.95
6386,3.6,27.6,13.8
6387,1.7,14.5,7.25
6388,0.5,5.8,2.9
6389,5.2,41.1,20.55
6390,20.2,117.6,58.8
6391,11.1,75.7,37.85
6392,1.7,13.7,6.85
6393,0.9,7.8,3.9
6394,1.3,9.9,4.95
6395,3.7,27.7,13.85
6396,4.5,34.8,17.4
6397,0,4.6,2.3
6398,0.4,5.3,2.65
6399,3.2,24.7,12.35
6400,3.8,28.8,14.4
6401,11.9,80.5,40.25
6402,6.7,49,24.5
6403,0.1,3.9,1.95
6404,7.7,55.2,27.6
6405,0.8,9.4,4.7
6406,3.6,29.4,14.7
6407,0.5,4.8,2.4
6408,0.2,5.4,2.7
6409,3.7,27.1,13.55
6410,2.4,18.9,9.45
6411,6.3,45.2,22.6
6412,16.9,104.9,52.45
6413,0.8,5.9,2.95
6414,13.5,87.9,43.95
6415,3.1,23.2,11.6
6416,0.5,5.9,2.95
6417,3,23.3,11.65
6418,5,38,19
6419,5.7,44.2,22.1
6420,4.2,31.1,15.55
6421,1.1,8.8,4.4
6422,0.2,4.5,2.25
6423,2.7,20.2,10.1
6424,13.2,85.2,42.6
6425,0.4,3.8,1.9
6426,3.7,28.8,14.4
6427,7.6,56.8,28.4
6428,12.8,84,42
6429,15.7,98.7,49.35
6430,0.3,4,2
6431,6.5,47.7,23.85
6432,3.1,24.1,12.05
6433,0.8,7.1,3.55
6434,7.2,51.2,25.6
6435,11,74.7,37.35
6436,8.7,60.7,30.35
6437,0.3,4.9,2.45
6438,3.5,27.3,13.65
6439,13.7,87,43.5
6440,2.9,22.1,11.05
6441,1.9,14.8,7.4
6442,5,37.7,18.85
6443,6.1,44.7,22.35
6444,3.2,24.5,12.25
6445,5.1,39.2,19.6
6446,0.9,6.4,3.2
6447,0.8,8.5,4.25
6448,0.8,6.5,3.25
6449,1.8,13.4,6.7
6450,0.2,6.1,3.05
6451,3.8,28.7,14.35
6452,7.3,53,26.5
6453,4,30.2,15.1
6454,3.7,27.6,13.8
6455,3.3,25.4,12.7
6456,1.2,10.5,5.25
6457,16.5,101.7,50.85
6458,0.6,4.4,2.2
6459,1.3,11.4,5.7
6460,0.5,4.5,2.25
6461,2.4,18.7,9.35
6462,0.4,5.3,2.65
6463,2.2,15.6,7.8
6464,15,95.4,47.7
6465,2.2,16.4,8.2
6466,1.3,8.9,4.45
6467,1.2,9.9,4.95
6468,20.5,116.4,58.2
6469,7.6,54.2,27.1
6470,8.4,59.6,29.8
6471,3,24.2,12.1
6472,2.6,19.9,9.95
6473,2.3,18,9
6474,1.8,14.5,7.25
6475,0,4.3,2.15
6476,6.3,47.2,23.6
6477,1.8,12.5,6.25
6478,2.1,18.1,9.05
6479,6.3,47.4,23.7
6480,2.4,19.5,9.75
6481,4.6,35.5,17.75
6482,9.4,65.7,32.85
6483,1.2,9.5,4.75
6484,2.3,17.1,8.55
6485,1.6,12.3,6.15
6486,9.2,63.9,31.95
6487,3.7,28.3,14.15
6488,1,8.9,4.45
6489,1,7.9,3.95
6490,2.4,18.9,9.45
6491,7,51.2,25.6
6492,0.6,5.8,2.9
6493,1.6,14,7
6494,0.5,4.8,2.4
6495,1.1,8.6,4.3
6496,6.1,45.6,22.8
6497,2.4,19.1,9.55
6498,6.9,49.5,24.75
6499,0.9,7.5,3.75
6500,3.5,25.9,12.95
6501,6.9,49,24.5
6502,2.6,21.5,10.75
6503,2.9,23.7,11.85
6504,1,7.8,3.9
6505,11.6,76.4,38.2
6506,4.6,35.7,17.85
6507,3.7,29.7,14.85
6508,2.3,18.1,9.05
6509,3.2,26.2,13.1
6510,3.7,28.8,14.4
6511,4.3,33.5,16.75
6512,4.4,33.3,16.65
6513,1.5,13.6,6.8
6514,6.2,44.6,22.3
6515,17.8,106.3,53.15
6516,7.5,54.5,27.25
6517,8.3,59.7,29.85
6518,9.4,66.4,33.2
6519,1.6,12.6,6.3
6520,3.4,27.3,13.65
6521,0.9,7.5,3.75
6522,4.1,30.9,15.45
6523,8.2,57.7,28.85
6524,9.1,62.9,31.45
6525,3.2,24,12
6526,2.9,21.5,10.75
6527,1,7.9,3.95
6528,12.1,81,40.5
6529,13.3,86.1,43.05
6530,0.5,6.5,3.25
6531,13.6,87.4,43.7
6532,1.2,7.9,3.95
6533,2.6,20.9,10.45
6534,3.1,24.1,12.05
6535,4.6,35.8,17.9
6536,3.4,26.4,13.2
6537,6.3,46.3,23.15
6538,2.9,22.6,11.3
6539,1.3,10.3,5.15
6540,3,22.9,11.45
6541,20.1,116.6,58.3
6542,12.8,84.7,42.35
6543,3.6,26.2,13.1
6544,2.6,20.5,10.25
6545,1,8.5,4.25
6546,16.1,98.9,49.45
6547,5.4,39.2,19.6
6548,5,36.9,18.45
6549,2.3,17.2,8.6
6550,0.8,6.9,3.45
6551,2.9,23.3,11.65
6552,12.3,81.8,40.9
6553,12.2,80,40
6554,4.8,36.2,18.1
6555,0.3,4.4,2.2
6556,0.1,4.9,2.45
6557,2.7,20.6,10.3
6558,1.1,9.6,4.8
6559,4.6,34.1,17.05
6560,1.9,15.2,7.6
6561,2.6,20.1,10.05
6562,0.5,6.7,3.35
6563,1.3,8.8,4.4
6564,3.3,26.7,13.35
6565,5,38.1,19.05
6566,17.2,103.7,51.85
6567,9.9,68.2,34.1
6568,30.7,152.9,76.45
6569,5.2,39.6,19.8
6570,3.5,27.3,13.65
6571,0.7,7,3.5
6572,2.4,19.8,9.9
6573,6.4,46.9,23.45
6574,21.2,119.9,59.95
6575,2,14.6,7.3
6576,3.6,27.9,13.95
6577,3.3,26.8,13.4
6578,0.4,4,2
6579,3.1,24.4,12.2
6580,3.8,30.3,15.15
6581,0.1,3.8,1.9
6582,9.4,65.4,32.7
6583,0.3,4.5,2.25
6584,1,6.9,3.45
6585,1,9.4,4.7
6586,1.2,10.2,5.1
6587,1.8,14.6,7.3
6588,12.3,82.4,41.2
6589,5.6,41,20.5
6590,4,29.9,14.95
6591,4.6,35.4,17.7
6592,4.7,36.1,18.05
6593,6.8,50.4,25.2
6594,4.7,35.2,17.6
6595,3.5,27.1,13.55
6596,0.6,6.8,3.4
6597,1.9,15.5,7.75
6598,4.8,36.8,18.4
6599,1.4,10.6,5.3
6600,5,36.9,18.45
6601,3.8,28,14
6602,0.3,6.5,3.25
6603,4.9,36.7,18.35
6604,1.3,9.2,4.6
6605,1.8,15.8,7.9
6606,1.1,9.1,4.55
6607,1.4,10,5
6608,24.9,134.4,67.2
6609,10.7,73.2,36.6
6610,0.1,4.9,2.45
6611,8.3,59.9,29.95
6612,12.2,79.7,39.85
6613,3.5,27.2,13.6
6614,1.8,14.2,7.1
6615,7.4,53.3,26.65
6616,3.6,28.6,14.3
6617,1.1,8.7,4.35
6618,7.5,52.8,26.4
6619,3.8,30.9,15.45
6620,0.6,3,1.5
6621,9.2,65.2,32.6
6622,7.9,56.9,28.45
6623,16,99.3,49.65
6624,1.7,13.7,6.85
6625,8.2,58.1,29.05
6626,0.8,6,3
6627,1.4,12.2,6.1
6628,3.1,24.6,12.3
6629,1.2,10.9,5.45
6630,3.1,23.7,11.85
6631,11.6,76.1,38.05
6632,3,23.6,11.8
6633,0.9,8.3,4.15
6634,0.9,7.1,3.55
6635,0.8,7.1,3.55
6636,17.3,106.1,53.05
6637,0.1,4.3,2.15
6638,1.1,9.7,4.85
6639,16.7,103.6,51.8
6640,11.9,78.1,39.05
6641,1.2,9.3,4.65
6642,2.6,21.6,10.8
6643,2.4,18.1,9.05
6644,9.1,64.6,32.3
6645,2.3,16.9,8.45
6646,4.8,37.1,18.55
6647,5.6,40.2,20.1
6648,4,30.6,15.3
6649,3.7,28.2,14.1
6650,8.3,59.4,29.7
6651,9.7,66.9,33.45
6652,2,15.2,7.6
6653,1,8.8,4.4
6654,6.3,46.3,23.15
6655,2.9,21.4,10.7
6656,19.2,113,56.5
6657,2.4,19.1,9.55
6658,7.6,55.9,27.95
6659,2,16.2,8.1
6660,0,3.3,1.65
6661,13.9,91.3,45.65
6662,3.1,23.9,11.95
6663,25.7,138.3,69.15
6664,0,4.6,2.3
6665,4,31.1,15.55
6666,2.9,22.6,11.3
6667,0.3,3.7,1.85
6668,4.4,33.8,16.9
6669,4.6,34.5,17.25
6670,13.7,86.5,43.25
6671,8.5,60,30
6672,5.3,40,20
6673,1.3,12.9,6.45
6674,2,17.2,8.6
6675,7.9,55.7,27.85
6676,9.9,69,34.5
6677,4.5,35.3,17.65
6678,7.5,53.9,26.95
6679,12.4,80.9,40.45
6680,5.5,40.8,20.4
6681,17.2,103.6,51.8
6682,13.3,85.5,42.75
6683,7.4,53.4,26.7
6684,21.6,122.8,61.4
6685,6.2,45.8,22.9
6686,4.1,31,15.5
6687,9.6,67.5,33.75
6688,1.8,13.8,6.9
6689,2.1,16.1,8.05
6690,4,30.9,15.45
6691,2.5,23.1,11.55
6692,6.7,48.8,24.4
6693,5.5,41.2,20.6
6694,1,9.2,4.6
6695,3.3,24.4,12.2
6696,6.8,50.1,25.05
6697,1.2,9.9,4.95
6698,2.8,21,10.5
6699,8.8,63.3,31.65
6700,11.9,80,40
6701,3,22.6,11.3
6702,1.6,12,6
6703,1.5,12.6,6.3
6704,1,8.8,4.4
6705,3.5,26.3,13.15
6706,0.8,6.5,3.25
6707,5.3,40.1,20.05
6708,3.1,23.6,11.8
6709,5.8,42.3,21.15
6710,3.8,30.5,15.25
6711,12.6,82.7,41.35
6712,0.4,4.7,2.35
6713,0.2,3.1,1.55
6714,11.3,76.3,38.15
6715,0.2,5.9,2.95
6716,6.5,46.5,23.25
6717,17.8,106.3,53.15
6718,9.7,66.6,33.3
6719,9.3,65,32.5
6720,2,16.4,8.2
6721,7,51.3,25.65
6722,0,3.9,1.95
6723,0.3,4.1,2.05
6724,3.7,29.7,14.85
6725,2.2,17.6,8.8
6726,15.7,96.9,48.45
6727,2.7,20,10
6728,2.8,21.5,10.75
6729,0.7,6.2,3.1
6730,2.9,22.1,11.05
6731,5.5,42.1,21.05
6732,1.2,8.7,4.35
6733,12.2,81.5,40.75
6734,0.3,5.7,2.85
6735,2.3,19.9,9.95
6736,0.8,7.7,3.85
6737,0.7,6.7,3.35
6738,1.3,9.5,4.75
6739,1.5,10.3,5.15
6740,1.5,12.6,6.3
6741,8.8,64.9,32.45
6742,1.2,8.1,4.05
6743,3.2,25.3,12.65
6744,1.1,7.5,3.75
6745,0.2,5.5,2.75
6746,9,64.9,32.45
6747,1.7,12.4,6.2
6748,2.4,18.7,9.35
6749,2.2,18.4,9.2
6750,0.3,3.8,1.9
6751,1.2,9.9,4.95
6752,0,5.8,2.9
6753,0.5,5.4,2.7
6754,12.6,83.2,41.6
6755,8.4,59.2,29.6
6756,0.5,2.8,1.4
6757,0.4,4.4,2.2
6758,1.4,11.6,5.8
6759,2.4,18.3,9.15
6760,2.4,18,9
6761,3.4,25.8,12.9
6762,1.1,10.1,5.05
6763,2.1,16.6,8.3
6764,4.9,36.2,18.1
6765,1.6,14,7
6766,0.5,7.5,3.75
6767,5.7,43.2,21.6
6768,9.5,64.8,32.4
6769,7.3,53.6,26.8
6770,7.5,54.6,27.3
6771,2.3,18.9,9.45
6772,1,9.1,4.55
6773,13.7,87.2,43.6
6774,23.2,126.6,63.3
6775,1.4,13.5,6.75
6776,0.5,5.1,2.55
6777,2,15,7.5
6778,13,84.9,42.45
6779,6.7,48.7,24.35
6780,9.5,64.9,32.45
6781,1.8,14.6,7.3
6782,0.6,7.4,3.7
6783,0.8,8.2,4.1
6784,3.1,24.7,12.35
6785,2.6,20.7,10.35
6786,18.8,110.8,55.4
6787,8.2,58.7,29.35
6788,2.3,19,9.5
6789,7.8,56.9,28.45
6790,5.2,37.6,18.8
6791,5.1,36.8,18.4
6792,5.2,40.3,20.15
6793,0.1,4.6,2.3
6794,2.3,17.6,8.8
6795,14.5,93.4,46.7
6796,5.1,38.9,19.45
6797,19.4,114,57
6798,11.2,76,38
6799,1.2,10.6,5.3
6800,1.1,9,4.5
6801,0.1,3.7,1.85
6802,5.4,41.2,20.6
6803,3.8,30.1,15.05
6804,0.9,6.8,3.4
6805,1.1,8.2,4.1
6806,0.1,4.1,2.05
6807,5.2,40.5,20.25
6808,0.6,5.3,2.65
6809,2.8,20.9,10.45
6810,5.3,39.6,19.8
6811,4.9,36.3,18.15
6812,24.7,134,67
6813,11.1,76.9,38.45
6814,0.5,6.2,3.1
6815,6.7,50.1,25.05
6816,2.4,18.3,9.15
6817,0.9,7.1,3.55
6818,0.9,7,3.5
6819,0.4,5.5,2.75
6820,1.4,11,5.5
6821,0.5,7.4,3.7
6822,1.8,14,7
6823,8.2,58.8,29.4
6824,6.2,46.4,23.2
6825,4.3,33.5,16.75
6826,4.6,34.6,17.3
6827,17.8,107.6,53.8
6828,0.8,7.5,3.75
6829,12.3,81.3,40.65
6830,8.4,59.3,29.65
6831,0.3,6,3
6832,7.1,53.2,26.6
6833,2.9,22.4,11.2
6834,10.9,72.8,36.4
6835,9.8,70,35
6836,0.4,4.8,2.4
6837,0.2,3.8,1.9
6838,4.4,32.1,16.05
6839,4.7,36.1,18.05
6840,11.2,74.7,37.35
6841,4.4,34.5,17.25
6842,8.6,60.3,30.15
6843,4,28.9,14.45
6844,0.9,7.4,3.7
6845,3,23.2,11.6
6846,1.6,13.9,6.95
6847,6.1,46.6,23.3
6848,8.9,61.4,30.7
6849,2.9,21.4,10.7
6850,2.3,16.1,8.05
6851,11.9,78.7,39.35
6852,6.1,44.2,22.1
6853,0.4,6.1,3.05
6854,8.3,58.1,29.05
6855,3.2,24.5,12.25
6856,3.3,27,13.5
6857,1.8,13.3,6.65
6858,4.2,32.4,16.2
6859,1.1,9,4.5
6860,7.1,52.6,26.3
6861,2.7,20.7,10.35
6862,2.2,14.9,7.45
6863,3.5,26.9,13.45
6864,4.6,35.3,17.65
6865,1.7,13.2,6.6
6866,2.7,21.2,10.6
6867,1.9,13.3,6.65
6868,1.7,14.2,7.1
6869,5.7,43.8,21.9
6870,0.4,5.2,2.6
6871,4,31.1,15.55
6872,6.5,47.5,23.75
6873,10.3,70.8,35.4
6874,0.5,5.6,2.8
6875,19.9,115.8,57.9
6876,3.2,22.9,11.45
6877,0.3,5.5,2.75
6878,0.2,4.2,2.1
6879,1.2,11.1,5.55
6880,1.3,11,5.5
6881,4.1,31,15.5
6882,6.4,47.1,23.55
6883,5.6,41.2,20.6
6884,0.8,7.7,3.85
6885,2.4,17.5,8.75
6886,15.6,97.6,48.8
6887,4.5,36.1,18.05
6888,2.4,18.6,9.3
6889,0.1,3.4,1.7
6890,3.3,25.2,12.6
6891,15.5,97.7,48.85
6892,1.4,11.5,5.75
6893,0.5,6.1,3.05
6894,0.7,8.2,4.1
6895,3.4,23.7,11.85
6896,15.9,98.1,49.05
6897,9.9,69.1,34.55
6898,3.1,23.5,11.75
6899,0.3,5.6,2.8
6900,1.2,9,4.5
6901,1.9,14,7
6902,13.7,88.4,44.2
6903,2.7,22.4,11.2
6904,9.2,63.2,31.6
6905,5.1,39,19.5
6906,1.6,14.5,7.25
6907,0.5,5,2.5
6908,0,5,2.5
6909,0.4,6.5,3.25
6910,1.8,14.1,7.05
6911,3.8,28.8,14.4
6912,1.4,12.1,6.05
6913,10.3,70.9,35.45
6914,5.9,44.3,22.15
6915,4.6,35.1,17.55
6916,3.7,31.2,15.6
6917,9.9,66.7,33.35
6918,10.7,72.4,36.2
6919,6.5,48.4,24.2
6920,23.6,128.3,64.15
6921,3.7,28.5,14.25
6922,28.5,146.4,73.2
6923,2.2,15.6,7.8
6924,6.2,46.3,23.15
6925,0.8,7.9,3.95
6926,5.9,40.8,20.4
6927,4.4,31.8,15.9
6928,14.9,94.3,47.15
6929,10.1,69,34.5
6930,9.8,66.8,33.4
6931,0.5,6.3,3.15
6932,1.3,10.2,5.1
6933,9.5,65.2,32.6
6934,5.7,43.6,21.8
6935,13.4,86.8,43.4
6936,4.5,33.2,16.6
6937,1.6,10.9,5.45
6938,0.3,5.5,2.75
6939,11.5,78.3,39.15
6940,5.7,42,21
6941,1,6.9,3.45
6942,2.1,16.3,8.15
6943,0.2,3.4,1.7
6944,2.7,19.2,9.6
6945,6.1,45.9,22.95
6946,8.6,60.8,30.4
6947,5.2,38.6,19.3
6948,2.3,17.6,8.8
6949,0.1,4.6,2.3
6950,4.3,32.8,16.4
6951,2.9,22.3,11.15
6952,0.4,7.5,3.75
6953,0.2,3.7,1.85
6954,0.7,6.8,3.4
